temp,humidity,total_precip,cloud_cover,datetime
72.87,83.0,0.5,100.0,2018-05-27T03:00:00.000-04:00
71.67,88.0,0.1,100.0,2018-05-27T04:00:00.000-04:00
70.91,92.0,0.1,100.0,2018-05-27T05:00:00.000-04:00
70.82,93.0,0.1,100.0,2018-05-27T06:00:00.000-04:00
68.32,89.0,0.1,100.0,2018-05-27T07:00:00.000-04:00
66.77,87.0,0.1,100.0,2018-05-27T08:00:00.000-04:00
65.06,86.0,0.3,100.0,2018-05-27T09:00:00.000-04:00
64.16,84.0,0.3,100.0,2018-05-27T10:00:00.000-04:00
63.57,84.0,0.8,100.0,2018-05-27T11:00:00.000-04:00
63.31,85.0,1.3,100.0,2018-05-27T12:00:00.000-04:00
63.39,87.0,0.9,100.0,2018-05-27T13:00:00.000-04:00
63.39,88.0,1.1,100.0,2018-05-27T14:00:00.000-04:00
63.17,89.0,0.6,100.0,2018-05-27T15:00:00.000-04:00
62.68,89.0,0.1,100.0,2018-05-27T16:00:00.000-04:00
62.0,88.0,0.0,100.0,2018-05-27T17:00:00.000-04:00
60.96,88.0,0.0,100.0,2018-05-27T18:00:00.000-04:00
59.89,87.0,0.0,100.0,2018-05-27T19:00:00.000-04:00
58.83,87.0,0.0,100.0,2018-05-27T20:00:00.000-04:00
58.02,87.0,0.0,100.0,2018-05-27T21:00:00.000-04:00
57.3,87.0,0.0,100.0,2018-05-27T22:00:00.000-04:00
56.67,87.0,0.0,100.0,2018-05-27T23:00:00.000-04:00
56.1,87.0,0.0,100.0,2018-05-28T00:00:00.000-04:00
55.59,87.0,0.0,100.0,2018-05-28T01:00:00.000-04:00
55.11,87.0,0.0,100.0,2018-05-28T02:00:00.000-04:00
54.67,87.0,0.0,100.0,2018-05-28T03:00:00.000-04:00
54.31,86.0,0.0,100.0,2018-05-28T04:00:00.000-04:00
54.15,86.0,0.0,100.0,2018-05-28T05:00:00.000-04:00
54.71,84.0,0.0,100.0,2018-05-28T06:00:00.000-04:00
56.56,75.0,0.0,100.0,2018-05-28T07:00:00.000-04:00
57.95,73.0,0.0,100.0,2018-05-28T08:00:00.000-04:00
59.59,71.0,0.0,100.0,2018-05-28T09:00:00.000-04:00
61.59,69.0,0.0,100.0,2018-05-28T10:00:00.000-04:00
63.93,67.0,0.0,100.0,2018-05-28T11:00:00.000-04:00
66.03,64.0,0.0,100.0,2018-05-28T12:00:00.000-04:00
67.71,63.0,0.0,100.0,2018-05-28T13:00:00.000-04:00
68.91,63.0,0.0,100.0,2018-05-28T14:00:00.000-04:00
69.42,64.0,0.0,100.0,2018-05-28T15:00:00.000-04:00
69.34,67.0,0.0,100.0,2018-05-28T16:00:00.000-04:00
68.86,70.0,0.0,100.0,2018-05-28T17:00:00.000-04:00
68.01,74.0,0.0,100.0,2018-05-28T18:00:00.000-04:00
66.86,78.0,0.0,100.0,2018-05-28T19:00:00.000-04:00
65.47,83.0,0.0,100.0,2018-05-28T20:00:00.000-04:00
64.36,87.0,0.0,100.0,2018-05-28T21:00:00.000-04:00
63.51,89.0,0.0,100.0,2018-05-28T22:00:00.000-04:00
62.85,92.0,0.0,100.0,2018-05-28T23:00:00.000-04:00
62.36,93.0,0.0,100.0,2018-05-29T00:00:00.000-04:00
61.93,94.0,0.0,100.0,2018-05-29T01:00:00.000-04:00
61.64,95.0,0.0,100.0,2018-05-29T02:00:00.000-04:00
61.51,95.0,0.0,100.0,2018-05-29T03:00:00.000-04:00
61.41,95.0,0.0,100.0,2018-05-29T04:00:00.000-04:00
61.55,95.0,0.0,100.0,2018-05-29T05:00:00.000-04:00
62.74,92.0,0.0,100.0,2018-05-29T06:00:00.000-04:00
66.41,82.0,0.0,31.0,2018-05-29T07:00:00.000-04:00
70.46,76.0,0.0,4.5,2018-05-29T08:00:00.000-04:00
74.24,70.0,0.0,2.4,2018-05-29T09:00:00.000-04:00
78.24,65.0,0.0,1.8,2018-05-29T10:00:00.000-04:00
81.53,60.0,0.0,0.9,2018-05-29T11:00:00.000-04:00
84.21,56.0,0.0,3.3,2018-05-29T12:00:00.000-04:00
85.99,53.0,0.0,3.6,2018-05-29T13:00:00.000-04:00
87.18,50.0,0.0,3.0,2018-05-29T14:00:00.000-04:00
87.69,49.0,0.0,14.0,2018-05-29T15:00:00.000-04:00
87.63,48.0,0.0,3.6,2018-05-29T16:00:00.000-04:00
87.02,49.0,0.0,5.4,2018-05-29T17:00:00.000-04:00
85.53,52.0,0.0,10.0,2018-05-29T18:00:00.000-04:00
82.93,58.0,0.0,10.0,2018-05-29T19:00:00.000-04:00
79.26,66.0,0.0,4.8,2018-05-29T20:00:00.000-04:00
76.29,74.0,0.0,8.0,2018-05-29T21:00:00.000-04:00
73.7,81.0,0.0,27.0,2018-05-29T22:00:00.000-04:00
71.65,86.0,0.0,32.0,2018-05-29T23:00:00.000-04:00
69.79,90.0,0.0,40.0,2018-05-30T00:00:00.000-04:00
68.57,92.0,0.0,100.0,2018-05-30T01:00:00.000-04:00
67.35,93.0,0.0,100.0,2018-05-30T02:00:00.000-04:00
66.23,94.0,0.0,100.0,2018-05-30T03:00:00.000-04:00
65.22,94.0,0.0,100.0,2018-05-30T04:00:00.000-04:00
64.29,93.0,0.0,100.0,2018-05-30T05:00:00.000-04:00
63.8,91.0,0.0,100.0,2018-05-30T06:00:00.000-04:00
65.26,91.0,0.0,100.0,2018-05-30T07:00:00.000-04:00
66.32,86.0,0.0,100.0,2018-05-30T08:00:00.000-04:00
67.35,82.0,0.0,100.0,2018-05-30T09:00:00.000-04:00
68.1,79.0,0.0,100.0,2018-05-30T10:00:00.000-04:00
68.19,77.0,0.0,100.0,2018-05-30T11:00:00.000-04:00
68.35,76.0,0.0,100.0,2018-05-30T12:00:00.000-04:00
68.3,75.0,0.0,100.0,2018-05-30T13:00:00.000-04:00
67.9,75.0,0.0,100.0,2018-05-30T14:00:00.000-04:00
67.29,75.0,0.0,100.0,2018-05-30T15:00:00.000-04:00
66.54,77.0,0.0,100.0,2018-05-30T16:00:00.000-04:00
65.53,78.0,0.0,100.0,2018-05-30T17:00:00.000-04:00
64.34,79.0,0.0,100.0,2018-05-30T18:00:00.000-04:00
62.99,81.0,0.0,100.0,2018-05-30T19:00:00.000-04:00
61.28,83.0,0.0,100.0,2018-05-30T20:00:00.000-04:00
59.89,85.0,0.0,100.0,2018-05-30T21:00:00.000-04:00
58.65,86.0,0.0,100.0,2018-05-30T22:00:00.000-04:00
57.81,87.0,0.0,100.0,2018-05-30T23:00:00.000-04:00
57.09,88.0,0.0,100.0,2018-05-31T00:00:00.000-04:00
56.55,89.0,0.0,100.0,2018-05-31T01:00:00.000-04:00
56.08,90.0,0.0,100.0,2018-05-31T02:00:00.000-04:00
55.86,91.0,0.1,100.0,2018-05-31T03:00:00.000-04:00
55.77,91.0,0.1,100.0,2018-05-31T04:00:00.000-04:00
55.7,92.0,0.4,100.0,2018-05-31T05:00:00.000-04:00
55.84,93.0,2.2,100.0,2018-05-31T06:00:00.000-04:00
62.25,91.0,0.0,100.0,2018-05-31T07:00:00.000-04:00
63.31,90.0,0.1,100.0,2018-05-31T08:00:00.000-04:00
64.18,90.0,0.1,100.0,2018-05-31T09:00:00.000-04:00
65.4,90.0,0.0,100.0,2018-05-31T10:00:00.000-04:00
66.63,89.0,0.0,100.0,2018-05-31T11:00:00.000-04:00
67.96,88.0,0.0,100.0,2018-05-31T12:00:00.000-04:00
68.89,88.0,0.0,100.0,2018-05-31T13:00:00.000-04:00
69.38,88.0,0.0,100.0,2018-05-31T14:00:00.000-04:00
69.72,89.0,0.0,100.0,2018-05-31T15:00:00.000-04:00
69.81,90.0,0.1,100.0,2018-05-31T16:00:00.000-04:00
69.4,91.0,0.1,100.0,2018-05-31T17:00:00.000-04:00
68.88,93.0,0.0,100.0,2018-05-31T18:00:00.000-04:00
68.21,94.0,0.0,100.0,2018-05-31T19:00:00.000-04:00
67.4,95.0,0.0,100.0,2018-05-31T20:00:00.000-04:00
66.77,96.0,0.0,100.0,2018-05-31T21:00:00.000-04:00
66.25,96.0,0.0,100.0,2018-05-31T22:00:00.000-04:00
65.85,96.0,0.0,100.0,2018-05-31T23:00:00.000-04:00
65.53,96.0,0.0,100.0,2018-06-01T00:00:00.000-04:00
65.22,96.0,0.0,100.0,2018-06-01T01:00:00.000-04:00
64.95,96.0,0.0,100.0,2018-06-01T02:00:00.000-04:00
64.7,96.0,0.0,100.0,2018-06-01T03:00:00.000-04:00
64.45,96.0,0.0,100.0,2018-06-01T04:00:00.000-04:00
64.48,96.0,0.0,100.0,2018-06-01T05:00:00.000-04:00
65.26,94.0,0.0,100.0,2018-06-01T06:00:00.000-04:00
66.21,94.0,0.0,100.0,2018-06-01T07:00:00.000-04:00
68.19,90.0,0.0,100.0,2018-06-01T08:00:00.000-04:00
70.19,88.0,0.0,100.0,2018-06-01T09:00:00.000-04:00
72.75,84.0,0.0,100.0,2018-06-01T10:00:00.000-04:00
75.27,81.0,0.0,100.0,2018-06-01T11:00:00.000-04:00
78.02,77.0,0.0,100.0,2018-06-01T12:00:00.000-04:00
78.7,76.0,0.0,13.0,2018-06-01T13:00:00.000-04:00
78.74,75.0,0.0,43.0,2018-06-01T14:00:00.000-04:00
81.24,68.0,0.0,10.0,2018-06-01T15:00:00.000-04:00
80.72,68.0,0.0,100.0,2018-06-01T16:00:00.000-04:00
81.58,65.0,0.0,10.0,2018-06-01T17:00:00.000-04:00
80.56,67.0,0.0,91.0,2018-06-01T18:00:00.000-04:00
79.59,69.0,0.0,10.0,2018-06-01T19:00:00.000-04:00
78.36,71.0,0.0,1.5,2018-06-01T20:00:00.000-04:00
76.74,75.0,0.0,10.8,2018-06-01T21:00:00.000-04:00
75.1,80.0,0.0,29.7,2018-06-01T22:00:00.000-04:00
73.7,83.0,0.0,49.0,2018-06-01T23:00:00.000-04:00
72.42,87.0,0.0,100.0,2018-06-02T00:00:00.000-04:00
71.47,89.0,0.0,100.0,2018-06-02T01:00:00.000-04:00
70.84,91.0,0.0,100.0,2018-06-02T02:00:00.000-04:00
70.44,92.0,0.0,100.0,2018-06-02T03:00:00.000-04:00
70.12,92.0,0.0,100.0,2018-06-02T04:00:00.000-04:00
69.83,93.0,0.0,8.0,2018-06-02T05:00:00.000-04:00
72.03,88.0,0.0,13.0,2018-06-02T06:00:00.000-04:00
71.29,90.0,0.0,100.0,2018-06-02T07:00:00.000-04:00
73.52,85.0,0.0,100.0,2018-06-02T08:00:00.000-04:00
75.39,81.0,0.0,100.0,2018-06-02T09:00:00.000-04:00
79.42,73.0,0.0,81.0,2018-06-02T10:00:00.000-04:00
80.0,70.0,0.4,93.0,2018-06-02T11:00:00.000-04:00
79.93,67.0,0.3,100.0,2018-06-02T12:00:00.000-04:00
82.2,62.0,0.0,100.0,2018-06-02T13:00:00.000-04:00
83.92,58.0,0.0,11.4,2018-06-02T14:00:00.000-04:00
84.81,55.0,0.0,22.8,2018-06-02T15:00:00.000-04:00
84.37,54.0,0.1,66.0,2018-06-02T16:00:00.000-04:00
83.94,54.0,0.1,85.0,2018-06-02T17:00:00.000-04:00
82.81,57.0,0.2,91.0,2018-06-02T18:00:00.000-04:00
81.01,61.0,0.0,30.0,2018-06-02T19:00:00.000-04:00
78.56,67.0,0.0,30.0,2018-06-02T20:00:00.000-04:00
75.48,74.0,0.0,100.0,2018-06-02T21:00:00.000-04:00
70.8,83.0,0.0,100.0,2018-06-02T22:00:00.000-04:00
66.77,84.0,0.1,100.0,2018-06-02T23:00:00.000-04:00
64.41,74.0,0.0,100.0,2018-06-03T00:00:00.000-04:00
63.76,67.0,0.0,100.0,2018-06-03T01:00:00.000-04:00
63.57,64.0,0.0,100.0,2018-06-03T02:00:00.000-04:00
63.01,67.0,0.0,100.0,2018-06-03T03:00:00.000-04:00
62.05,70.0,0.0,100.0,2018-06-03T04:00:00.000-04:00
61.1,71.0,0.0,100.0,2018-06-03T05:00:00.000-04:00
60.85,69.0,0.0,100.0,2018-06-03T06:00:00.000-04:00
61.93,71.0,0.0,100.0,2018-06-03T07:00:00.000-04:00
61.78,68.0,0.0,100.0,2018-06-03T08:00:00.000-04:00
61.53,67.0,0.0,100.0,2018-06-03T09:00:00.000-04:00
61.5,67.0,0.0,100.0,2018-06-03T10:00:00.000-04:00
61.42,68.0,0.0,100.0,2018-06-03T11:00:00.000-04:00
61.37,68.0,0.0,100.0,2018-06-03T12:00:00.000-04:00
61.17,66.0,0.0,100.0,2018-06-03T13:00:00.000-04:00
60.45,65.0,0.0,100.0,2018-06-03T14:00:00.000-04:00
60.27,65.0,0.0,100.0,2018-06-03T15:00:00.000-04:00
59.77,65.0,0.0,100.0,2018-06-03T16:00:00.000-04:00
60.22,63.0,0.0,23.0,2018-06-03T17:00:00.000-04:00
58.51,69.0,0.0,100.0,2018-06-03T18:00:00.000-04:00
56.94,74.0,0.0,100.0,2018-06-03T19:00:00.000-04:00
55.83,80.0,0.0,100.0,2018-06-03T20:00:00.000-04:00
55.05,85.0,0.0,100.0,2018-06-03T21:00:00.000-04:00
54.55,88.0,0.0,100.0,2018-06-03T22:00:00.000-04:00
54.28,88.0,0.0,100.0,2018-06-03T23:00:00.000-04:00
54.15,87.0,0.0,100.0,2018-06-04T00:00:00.000-04:00
54.03,88.0,0.0,100.0,2018-06-04T01:00:00.000-04:00
53.9,89.0,0.2,100.0,2018-06-04T02:00:00.000-04:00
54.06,90.0,0.4,100.0,2018-06-04T03:00:00.000-04:00
54.12,92.0,2.6,100.0,2018-06-04T04:00:00.000-04:00
54.26,94.0,3.7,100.0,2018-06-04T05:00:00.000-04:00
54.44,94.0,3.7,100.0,2018-06-04T06:00:00.000-04:00
53.47,89.0,0.1,100.0,2018-06-04T07:00:00.000-04:00
54.26,86.0,0.0,100.0,2018-06-04T08:00:00.000-04:00
54.93,83.0,0.0,100.0,2018-06-04T09:00:00.000-04:00
56.08,81.0,0.0,100.0,2018-06-04T10:00:00.000-04:00
58.06,77.0,0.0,100.0,2018-06-04T11:00:00.000-04:00
60.6,73.0,0.0,100.0,2018-06-04T12:00:00.000-04:00
63.31,70.0,0.0,100.0,2018-06-04T13:00:00.000-04:00
65.92,66.0,0.0,22.0,2018-06-04T14:00:00.000-04:00
67.87,63.0,0.0,13.0,2018-06-04T15:00:00.000-04:00
69.22,61.0,0.0,3.0,2018-06-04T16:00:00.000-04:00
69.27,61.0,0.0,10.0,2018-06-04T17:00:00.000-04:00
69.15,61.0,0.0,10.0,2018-06-04T18:00:00.000-04:00
68.52,62.0,0.0,10.0,2018-06-04T19:00:00.000-04:00
66.88,64.0,0.0,0.0,2018-06-04T20:00:00.000-04:00
65.87,67.0,0.0,0.0,2018-06-04T21:00:00.000-04:00
65.04,68.0,0.0,0.0,2018-06-04T22:00:00.000-04:00
63.89,70.0,0.0,0.0,2018-06-04T23:00:00.000-04:00
62.83,71.0,0.0,0.0,2018-06-05T00:00:00.000-04:00
61.77,70.0,0.0,0.0,2018-06-05T01:00:00.000-04:00
60.81,69.0,0.0,0.0,2018-06-05T02:00:00.000-04:00
59.82,68.0,0.0,0.0,2018-06-05T03:00:00.000-04:00
58.56,70.0,0.0,0.0,2018-06-05T04:00:00.000-04:00
57.9,70.0,0.0,0.0,2018-06-05T05:00:00.000-04:00
58.78,71.0,0.0,0.0,2018-06-05T06:00:00.000-04:00
62.38,68.0,0.0,0.0,2018-06-05T07:00:00.000-04:00
66.43,60.0,0.0,0.0,2018-06-05T08:00:00.000-04:00
70.05,54.0,0.0,0.0,2018-06-05T09:00:00.000-04:00
73.16,48.0,0.0,66.0,2018-06-05T10:00:00.000-04:00
71.81,48.0,0.1,81.0,2018-06-05T11:00:00.000-04:00
71.31,49.0,0.3,10.0,2018-06-05T12:00:00.000-04:00
72.73,48.0,0.2,76.0,2018-06-05T13:00:00.000-04:00
74.71,47.0,0.0,10.0,2018-06-05T14:00:00.000-04:00
73.18,49.0,0.2,100.0,2018-06-05T15:00:00.000-04:00
73.05,52.0,0.9,100.0,2018-06-05T16:00:00.000-04:00
72.22,57.0,1.0,94.0,2018-06-05T17:00:00.000-04:00
70.93,61.0,0.7,96.0,2018-06-05T18:00:00.000-04:00
69.11,62.0,0.4,92.0,2018-06-05T19:00:00.000-04:00
66.86,64.0,0.1,13.0,2018-06-05T20:00:00.000-04:00
64.38,67.0,0.0,0.0,2018-06-05T21:00:00.000-04:00
62.49,69.0,0.0,0.0,2018-06-05T22:00:00.000-04:00
60.9,70.0,0.0,0.0,2018-06-05T23:00:00.000-04:00
59.39,72.0,0.0,5.0,2018-06-06T00:00:00.000-04:00
58.2,74.0,0.0,6.0,2018-06-06T01:00:00.000-04:00
57.25,76.0,0.0,77.0,2018-06-06T02:00:00.000-04:00
56.38,78.0,0.0,49.0,2018-06-06T03:00:00.000-04:00
55.5,79.0,0.0,0.0,2018-06-06T04:00:00.000-04:00
55.03,81.0,0.0,0.0,2018-06-06T05:00:00.000-04:00
57.01,77.0,0.0,0.0,2018-06-06T06:00:00.000-04:00
60.94,66.0,0.0,22.0,2018-06-06T07:00:00.000-04:00
63.26,59.0,0.0,36.0,2018-06-06T08:00:00.000-04:00
65.29,56.0,0.0,14.0,2018-06-06T09:00:00.000-04:00
66.27,54.0,0.0,21.0,2018-06-06T10:00:00.000-04:00
66.88,52.0,0.0,10.0,2018-06-06T11:00:00.000-04:00
67.71,50.0,0.0,12.0,2018-06-06T12:00:00.000-04:00
68.3,50.0,0.0,12.0,2018-06-06T13:00:00.000-04:00
68.35,50.0,0.0,16.0,2018-06-06T14:00:00.000-04:00
68.46,51.0,0.0,100.0,2018-06-06T15:00:00.000-04:00
68.32,52.0,0.0,100.0,2018-06-06T16:00:00.000-04:00
67.96,53.0,0.0,100.0,2018-06-06T17:00:00.000-04:00
66.97,56.0,0.0,100.0,2018-06-06T18:00:00.000-04:00
65.64,60.0,0.0,100.0,2018-06-06T19:00:00.000-04:00
63.91,64.0,0.0,41.0,2018-06-06T20:00:00.000-04:00
62.23,69.0,0.0,20.0,2018-06-06T21:00:00.000-04:00
60.43,74.0,0.0,68.0,2018-06-06T22:00:00.000-04:00
58.8,78.0,0.0,100.0,2018-06-06T23:00:00.000-04:00
57.54,80.0,0.0,100.0,2018-06-07T00:00:00.000-04:00
56.56,82.0,0.0,100.0,2018-06-07T01:00:00.000-04:00
55.86,83.0,0.0,100.0,2018-06-07T02:00:00.000-04:00
55.29,84.0,0.0,100.0,2018-06-07T03:00:00.000-04:00
54.96,84.0,0.0,100.0,2018-06-07T04:00:00.000-04:00
55.05,84.0,0.0,100.0,2018-06-07T05:00:00.000-04:00
56.17,81.0,0.0,100.0,2018-06-07T06:00:00.000-04:00
58.99,85.0,0.0,100.0,2018-06-07T07:00:00.000-04:00
62.88,75.0,0.0,57.0,2018-06-07T08:00:00.000-04:00
66.32,65.0,0.0,10.0,2018-06-07T09:00:00.000-04:00
68.41,60.0,0.0,10.0,2018-06-07T10:00:00.000-04:00
67.71,60.0,0.0,10.0,2018-06-07T11:00:00.000-04:00
70.28,56.0,0.0,12.0,2018-06-07T12:00:00.000-04:00
71.68,54.0,0.0,10.0,2018-06-07T13:00:00.000-04:00
71.09,55.0,0.0,52.0,2018-06-07T14:00:00.000-04:00
72.19,54.0,0.0,12.0,2018-06-07T15:00:00.000-04:00
71.81,56.0,0.0,14.0,2018-06-07T16:00:00.000-04:00
70.05,59.0,0.0,10.0,2018-06-07T17:00:00.000-04:00
68.93,61.0,0.0,9.0,2018-06-07T18:00:00.000-04:00
66.59,66.0,0.0,16.0,2018-06-07T19:00:00.000-04:00
63.89,72.0,0.0,31.0,2018-06-07T20:00:00.000-04:00
61.91,77.0,0.0,16.0,2018-06-07T21:00:00.000-04:00
60.34,81.0,0.0,32.0,2018-06-07T22:00:00.000-04:00
59.39,84.0,0.0,26.0,2018-06-07T23:00:00.000-04:00
58.71,87.0,0.0,36.0,2018-06-08T00:00:00.000-04:00
58.17,90.0,0.0,14.0,2018-06-08T01:00:00.000-04:00
57.63,92.0,0.0,32.0,2018-06-08T02:00:00.000-04:00
58.0,92.0,0.0,100.0,2018-06-08T03:00:00.000-04:00
58.29,92.0,0.0,100.0,2018-06-08T04:00:00.000-04:00
58.8,91.0,0.0,100.0,2018-06-08T05:00:00.000-04:00
60.92,85.0,0.0,100.0,2018-06-08T06:00:00.000-04:00
63.08,81.0,0.0,16.0,2018-06-08T07:00:00.000-04:00
67.13,74.0,0.0,5.0,2018-06-08T08:00:00.000-04:00
71.22,68.0,0.0,13.8,2018-06-08T09:00:00.000-04:00
75.45,61.0,0.0,11.4,2018-06-08T10:00:00.000-04:00
78.61,51.0,0.0,12.0,2018-06-08T11:00:00.000-04:00
80.56,43.0,0.0,24.9,2018-06-08T12:00:00.000-04:00
81.66,41.0,0.0,30.0,2018-06-08T13:00:00.000-04:00
82.47,40.0,0.0,30.0,2018-06-08T14:00:00.000-04:00
83.04,40.0,0.0,10.0,2018-06-08T15:00:00.000-04:00
82.95,40.0,0.0,10.0,2018-06-08T16:00:00.000-04:00
82.29,41.0,0.0,10.0,2018-06-08T17:00:00.000-04:00
81.28,43.0,0.0,10.0,2018-06-08T18:00:00.000-04:00
79.44,47.0,0.0,10.0,2018-06-08T19:00:00.000-04:00
77.39,52.0,0.0,18.0,2018-06-08T20:00:00.000-04:00
75.7,56.0,0.0,10.0,2018-06-08T21:00:00.000-04:00
74.08,61.0,0.0,21.0,2018-06-08T22:00:00.000-04:00
73.03,64.0,0.0,29.0,2018-06-08T23:00:00.000-04:00
72.12,67.0,0.0,33.0,2018-06-09T00:00:00.000-04:00
71.41,69.0,0.0,30.0,2018-06-09T01:00:00.000-04:00
70.64,71.0,0.0,30.0,2018-06-09T02:00:00.000-04:00
69.43,73.0,0.0,30.0,2018-06-09T03:00:00.000-04:00
68.41,75.0,0.0,30.0,2018-06-09T04:00:00.000-04:00
67.33,77.0,0.0,30.0,2018-06-09T05:00:00.000-04:00
68.88,70.0,0.0,100.0,2018-06-09T06:00:00.000-04:00
67.26,83.0,0.0,34.0,2018-06-09T07:00:00.000-04:00
71.45,72.0,0.0,10.0,2018-06-09T08:00:00.000-04:00
72.48,63.0,0.0,100.0,2018-06-09T09:00:00.000-04:00
73.68,58.0,0.0,100.0,2018-06-09T10:00:00.000-04:00
74.85,53.0,0.0,100.0,2018-06-09T11:00:00.000-04:00
76.02,50.0,0.0,10.0,2018-06-09T12:00:00.000-04:00
78.49,47.0,0.0,0.0,2018-06-09T13:00:00.000-04:00
80.09,44.0,0.0,0.0,2018-06-09T14:00:00.000-04:00
80.86,44.0,0.0,45.0,2018-06-09T15:00:00.000-04:00
80.52,44.0,0.0,100.0,2018-06-09T16:00:00.000-04:00
80.09,46.0,0.0,100.0,2018-06-09T17:00:00.000-04:00
79.33,48.0,0.0,100.0,2018-06-09T18:00:00.000-04:00
77.75,53.0,0.0,100.0,2018-06-09T19:00:00.000-04:00
75.34,60.0,0.0,100.0,2018-06-09T20:00:00.000-04:00
73.45,66.0,0.0,100.0,2018-06-09T21:00:00.000-04:00
71.99,70.0,0.0,100.0,2018-06-09T22:00:00.000-04:00
71.0,73.0,0.0,100.0,2018-06-09T23:00:00.000-04:00
70.23,75.0,0.0,100.0,2018-06-10T00:00:00.000-04:00
69.56,77.0,0.0,100.0,2018-06-10T01:00:00.000-04:00
69.02,78.0,0.0,100.0,2018-06-10T02:00:00.000-04:00
68.5,79.0,0.0,100.0,2018-06-10T03:00:00.000-04:00
68.19,79.0,0.0,100.0,2018-06-10T04:00:00.000-04:00
67.74,80.0,0.0,100.0,2018-06-10T05:00:00.000-04:00
68.01,80.0,0.0,100.0,2018-06-10T06:00:00.000-04:00
66.79,64.0,0.0,100.0,2018-06-10T07:00:00.000-04:00
69.06,56.0,0.0,100.0,2018-06-10T08:00:00.000-04:00
70.87,49.0,0.0,100.0,2018-06-10T09:00:00.000-04:00
71.99,49.0,0.0,100.0,2018-06-10T10:00:00.000-04:00
73.16,48.0,0.0,100.0,2018-06-10T11:00:00.000-04:00
74.53,47.0,0.0,100.0,2018-06-10T12:00:00.000-04:00
75.54,45.0,0.0,100.0,2018-06-10T13:00:00.000-04:00
75.75,44.0,0.0,100.0,2018-06-10T14:00:00.000-04:00
74.92,45.0,0.0,100.0,2018-06-10T15:00:00.000-04:00
73.83,46.0,0.0,100.0,2018-06-10T16:00:00.000-04:00
71.7,49.0,0.0,100.0,2018-06-10T17:00:00.000-04:00
68.52,59.0,0.1,100.0,2018-06-10T18:00:00.000-04:00
65.85,69.0,0.4,100.0,2018-06-10T19:00:00.000-04:00
63.91,77.0,0.7,100.0,2018-06-10T20:00:00.000-04:00
62.59,82.0,0.7,100.0,2018-06-10T21:00:00.000-04:00
61.57,85.0,0.7,100.0,2018-06-10T22:00:00.000-04:00
60.9,88.0,0.8,100.0,2018-06-10T23:00:00.000-04:00
60.47,90.0,1.1,100.0,2018-06-11T00:00:00.000-04:00
60.18,92.0,1.4,100.0,2018-06-11T01:00:00.000-04:00
60.0,93.0,1.6,100.0,2018-06-11T02:00:00.000-04:00
59.91,94.0,1.5,100.0,2018-06-11T03:00:00.000-04:00
59.84,93.0,1.0,100.0,2018-06-11T04:00:00.000-04:00
59.91,92.0,0.3,100.0,2018-06-11T05:00:00.000-04:00
60.58,90.0,0.0,100.0,2018-06-11T06:00:00.000-04:00
61.42,74.0,0.0,100.0,2018-06-11T07:00:00.000-04:00
63.75,65.0,0.0,100.0,2018-06-11T08:00:00.000-04:00
65.91,56.0,0.0,100.0,2018-06-11T09:00:00.000-04:00
67.96,49.0,0.0,100.0,2018-06-11T10:00:00.000-04:00
69.63,43.0,0.0,100.0,2018-06-11T11:00:00.000-04:00
70.77,39.0,0.0,100.0,2018-06-11T12:00:00.000-04:00
71.65,37.0,0.0,13.2,2018-06-11T13:00:00.000-04:00
71.83,32.0,0.0,0.0,2018-06-11T14:00:00.000-04:00
71.47,31.0,0.0,0.0,2018-06-11T15:00:00.000-04:00
70.5,31.0,0.0,0.0,2018-06-11T16:00:00.000-04:00
69.13,31.0,0.0,0.0,2018-06-11T17:00:00.000-04:00
67.22,34.0,0.0,0.0,2018-06-11T18:00:00.000-04:00
64.83,39.0,0.0,0.0,2018-06-11T19:00:00.000-04:00
62.4,45.0,0.0,0.0,2018-06-11T20:00:00.000-04:00
60.7,51.0,0.0,0.0,2018-06-11T21:00:00.000-04:00
59.32,58.0,0.0,0.0,2018-06-11T22:00:00.000-04:00
58.2,63.0,0.0,0.0,2018-06-11T23:00:00.000-04:00
57.5,67.0,0.0,0.0,2018-06-12T00:00:00.000-04:00
57.07,69.0,0.0,0.0,2018-06-12T01:00:00.000-04:00
56.37,72.0,0.0,0.0,2018-06-12T02:00:00.000-04:00
55.65,74.0,0.0,0.0,2018-06-12T03:00:00.000-04:00
54.87,77.0,0.0,0.0,2018-06-12T04:00:00.000-04:00
54.42,79.0,0.0,2.7,2018-06-12T05:00:00.000-04:00
56.37,77.0,0.0,2.4,2018-06-12T06:00:00.000-04:00
59.62,73.0,0.0,0.0,2018-06-12T07:00:00.000-04:00
63.21,63.0,0.0,0.3,2018-06-12T08:00:00.000-04:00
66.41,54.0,0.0,6.0,2018-06-12T09:00:00.000-04:00
69.47,45.0,0.0,6.0,2018-06-12T10:00:00.000-04:00
71.77,40.0,0.0,5.7,2018-06-12T11:00:00.000-04:00
73.29,38.0,0.0,6.3,2018-06-12T12:00:00.000-04:00
74.15,37.0,0.0,6.9,2018-06-12T13:00:00.000-04:00
74.46,37.0,0.0,6.3,2018-06-12T14:00:00.000-04:00
74.06,37.0,0.0,5.1,2018-06-12T15:00:00.000-04:00
73.05,39.0,0.0,5.7,2018-06-12T16:00:00.000-04:00
71.47,41.0,0.0,4.2,2018-06-12T17:00:00.000-04:00
